SystemCodeNumber,Timestamp,Occupancy,Capacity,QueueLength,TrafficConditionNearby,IsSpecialDay,VehicleType,IsWeekend,IsOfficeHour,Model2Price,Model2Revenue
Others-CCCPS98,2016-12-10 12:02:00,920,3103,8,high,0,car,1,1,15.43745184354966,14202.455696065686
Others-CCCPS98,2016-12-10 12:29:00,965,3103,9,high,0,car,1,1,15.977794072669907,15418.57128012646
Others-CCCPS98,2016-12-10 12:55:00,1024,3103,9,high,0,bike,1,1,15.892740516654925,16274.166289054643
Others-CCCPS98,2016-12-10 13:29:00,1090,3103,9,high,0,car,1,1,16.02010085540716,17461.909932393806
Others-CCCPS98,2016-12-10 13:56:00,1145,3103,6,average,0,bike,1,1,14.673425192740988,16801.07184568843
Others-CCCPS98,2016-12-10 14:25:00,1137,3103,5,average,0,car,1,1,14.250628128777937,16202.964182420514
Others-CCCPS98,2016-12-10 15:02:00,1162,3103,3,low,0,car,1,1,13.523932983056618,15714.81012631179
Others-CCCPS98,2016-12-10 15:25:00,1196,3103,3,low,0,car,1,1,13.535440427961152,16188.386751841537
Others-CCCPS98,2016-12-10 15:59:00,1202,3103,3,low,0,car,1,1,13.537471153532541,16272.040326546115
Others-CCCPS98,2016-12-10 16:25:00,1163,3103,3,average,0,bike,1,1,13.10418200745065,15240.163674665106
Others-CCCPS98,2016-12-11 08:02:00,799,3103,3,low,1,car,1,0,13.82116351585549,11043.109649168537
Others-CCCPS98,2016-12-11 08:25:00,799,3103,4,low,1,car,1,0,14.346275303190325,11462.67396724907
Others-CCCPS98,2016-12-11 08:59:00,799,3103,3,low,1,bike,1,0,13.716141158388524,10959.19678555243
Others-CCCPS98,2016-12-11 09:26:00,800,3103,4,low,1,bike,1,1,14.871725544787058,11897.380435829646
Others-CCCPS98,2016-12-11 09:59:00,797,3103,4,low,1,car,1,1,14.975732539468328,11935.658833956259
Others-CCCPS98,2016-12-11 10:25:00,792,3103,5,low,1,car,1,1,15.499152055493674,12275.32842795099
Others-CCCPS98,2016-12-11 10:59:00,817,3103,6,average,1,car,1,1,15.717658126975058,12841.326689738622
Others-CCCPS98,2016-12-11 11:26:00,866,3103,8,average,1,cycle,1,1,16.721452545997554,14480.777904833882
Others-CCCPS98,2016-12-11 11:59:00,910,3103,8,average,1,car,1,1,16.799357948001248,15287.415732681135
Others-CCCPS98,2016-12-11 12:32:00,966,3103,13,high,1,cycle,1,1,19.06578983646063,18417.55298202097
Others-CCCPS98,2016-12-11 13:05:00,989,3103,12,high,1,car,1,1,18.611475911629633,18406.749676601707
Others-CCCPS98,2016-12-11 13:26:00,1038,3103,12,high,1,car,1,1,18.628060170462636,19335.926456940215
Others-CCCPS98,2016-12-11 13:59:00,1093,3103,9,average,1,bike,1,1,17.28138450779646,18888.553267021533
Others-CCCPS98,2016-12-11 14:32:00,1120,3103,8,average,1,car,1,1,16.87043334299984,18894.88534415982
Others-CCCPS98,2016-12-11 14:59:00,1141,3103,6,average,1,car,1,1,15.827317307830029,18058.969048234063
Others-CCCPS98,2016-12-11 15:25:00,1139,3103,4,low,1,car,1,1,15.091483897037465,17189.20015872567
Others-CCCPS98,2016-12-11 15:59:00,1066,3103,5,average,1,car,1,1,15.276821450852843,16285.09166660913
Others-CCCPS98,2016-12-11 16:25:00,1004,3103,3,low,1,bike,1,1,14.415658426879428,14473.321060586946
Others-CCCPS98,2016-12-12 08:02:00,496,3103,2,low,0,car,0,0,11.30309765276014,5606.33643576903
Others-CCCPS98,2016-12-12 08:29:00,581,3103,2,low,0,car,0,0,11.331866265021475,6583.814299977477
Others-CCCPS98,2016-12-12 09:02:00,691,3103,2,low,0,car,0,1,11.999230378632063,8291.468191634756
Others-CCCPS98,2016-12-12 09:29:00,765,3103,3,low,0,truck,0,1,12.65441013881432,9680.623756192956
Others-CCCPS98,2016-12-12 10:02:00,874,3103,3,low,0,car,0,1,12.586279295894244,11000.408104611568
Others-CCCPS98,2016-12-12 10:29:00,938,3103,4,low,0,cycle,0,1,13.070038741510373,12259.696339536731
Others-CCCPS98,2016-12-12 11:02:00,979,3103,6,average,0,cycle,0,1,13.81907186851696,13528.871359278104
Others-CCCPS98,2016-12-12 11:29:00,1035,3103,9,high,0,car,0,1,15.161307011267034,15691.95275666138
Others-CCCPS98,2016-12-12 11:55:00,1082,3103,6,average,0,car,0,1,13.91694607197264,15058.135649874397
Others-CCCPS98,2016-12-12 12:29:00,1123,3103,10,high,0,truck,0,1,15.821225131115867,17767.235822243118
Others-CCCPS98,2016-12-12 12:56:00,1133,3103,9,high,0,car,0,1,15.194475528933044,17215.34077428114
Others-CCCPS98,2016-12-12 13:29:00,1132,3103,8,high,0,car,0,1,14.669025287336313,16605.336625264707
Others-CCCPS98,2016-12-12 14:02:00,1113,3103,4,average,0,cycle,0,1,12.814201164941633,14262.205896580037
Others-CCCPS98,2016-12-12 14:29:00,1080,3103,5,average,0,truck,0,1,13.496179733580977,14575.874112267455
Others-CCCPS98,2016-12-12 14:55:00,1031,3103,4,average,0,cycle,0,1,12.78644791546599,13182.827800845436
Others-CCCPS98,2016-12-12 15:29:00,980,3103,3,low,0,bike,0,1,12.51713309018847,12266.7904283847
Others-CCCPS98,2016-12-12 15:56:00,954,3103,3,low,0,car,0,1,12.613355636846087,12033.141277551167
Others-CCCPS98,2016-12-12 16:29:00,891,3103,3,average,0,car,0,1,12.276965945945609,10938.776657837538
Others-CCCPS98,2016-12-13 08:02:00,697,3103,2,low,0,car,0,0,11.37112695940165,7925.67549070295
Others-CCCPS98,2016-12-13 08:29:00,769,3103,3,low,0,car,0,0,11.920607453593144,9166.947131813127
Others-CCCPS98,2016-12-13 09:02:00,893,3103,3,low,0,bike,0,1,12.487687569403338,11151.504999477182
Others-CCCPS98,2016-12-13 09:29:00,973,3103,2,low,0,car,0,1,12.094674480487315,11768.118269514158
Others-CCCPS98,2016-12-13 09:55:00,1048,3103,3,average,0,car,0,1,12.330103265063602,12921.948221786655
Others-CCCPS98,2016-12-13 10:29:00,961,3103,4,low,0,car,0,1,13.140836604014208,12628.343976457654
Others-CCCPS98,2016-12-13 11:02:00,1020,3103,6,average,0,car,0,1,13.89596190773496,14173.88114588966
Others-CCCPS98,2016-12-13 11:29:00,1058,3103,6,average,0,truck,0,1,14.013845527154054,14826.64856772899
Others-CCCPS98,2016-12-13 12:02:00,1110,3103,9,high,0,car,0,1,15.18669108090939,16857.22709980942
Others-CCCPS98,2016-12-13 12:29:00,1143,3103,9,high,0,car,0,1,15.197860071552025,17371.154061783964
Others-CCCPS98,2016-12-13 13:02:00,1167,3103,8,high,0,car,0,1,14.680871186502744,17132.576674648702
Others-CCCPS98,2016-12-13 13:55:00,1195,3103,6,average,0,cycle,0,1,13.892177989086942,16601.152696958896
Others-CCCPS98,2016-12-13 14:29:00,1104,3103,5,average,0,car,0,1,13.399280278399564,14792.805427353118
Others-CCCPS98,2016-12-13 14:56:00,1064,3103,5,average,0,cycle,0,1,13.322728693443462,14175.383329823844
Others-CCCPS98,2016-12-13 15:28:00,1009,3103,2,low,0,bike,0,1,12.00183647644868,12109.853004736719
Others-CCCPS98,2016-12-13 16:02:00,925,3103,2,low,0,bike,0,1,11.973406318449243,11075.400844565549
Others-CCCPS98,2016-12-13 16:29:00,857,3103,2,low,0,car,0,1,12.055413786107142,10331.48961469382
Others-CCCPS98,2016-12-14 08:03:00,563,3103,2,low,0,cycle,0,0,11.262760673827131,6340.934259364675
Others-CCCPS98,2016-12-14 08:43:00,691,3103,3,low,0,bike,0,0,11.78918566369813,8146.327293615407
Others-CCCPS98,2016-12-14 09:03:00,754,3103,3,low,0,truck,0,1,12.650687141933442,9538.618105017815
Others-CCCPS98,2016-12-14 09:29:00,822,3103,3,low,0,bike,0,1,12.463657316808575,10245.12631441665
Others-CCCPS98,2016-12-14 10:02:00,931,3103,5,average,0,bike,0,1,13.235705333624232,12322.44166560416
Others-CCCPS98,2016-12-14 10:30:00,1007,3103,5,average,0,truck,0,1,13.47147257246242,13565.772880469656
Others-CCCPS98,2016-12-14 11:30:00,1089,3103,6,average,0,bike,0,1,13.81429289433896,15043.764961935127
Others-CCCPS98,2016-12-14 12:02:00,1111,3103,10,high,0,car,0,1,15.71214132250612,17456.1890093043
Others-CCCPS98,2016-12-14 12:30:00,1138,3103,9,high,0,car,0,1,15.196167800242534,17293.238956676003
Others-CCCPS98,2016-12-14 13:03:00,1171,3103,8,high,0,bike,0,1,14.57720264608337,17069.904298563626
Others-CCCPS98,2016-12-14 13:29:00,1191,3103,9,high,0,car,0,1,15.214105876123131,18120.00009846265
Others-CCCPS98,2016-12-14 14:03:00,1216,3103,4,average,0,car,0,1,12.91207536839731,15701.083647971129
Others-CCCPS98,2016-12-14 14:30:00,1207,3103,5,average,0,car,0,1,13.434141067375062,16215.0082683217
Others-CCCPS98,2016-12-14 14:56:00,1166,3103,4,average,0,car,0,1,12.89515265530241,15035.74799608261
Others-CCCPS98,2016-12-14 15:30:00,1108,3103,3,low,0,bike,0,1,12.560455235711421,13916.984401168254
Others-CCCPS98,2016-12-14 15:56:00,1060,3103,3,low,0,car,0,1,12.649231788607281,13408.185695923718
Others-CCCPS98,2016-12-14 16:30:00,981,3103,2,low,0,car,0,1,12.0973821145825,11867.531854405432
Others-CCCPS98,2016-12-15 07:57:00,608,3103,2,low,0,car,0,0,11.341004530092725,6895.330754296377
Others-CCCPS98,2016-12-15 08:30:00,717,3103,3,low,0,car,0,0,11.903007831974445,8534.456615525678
Others-CCCPS98,2016-12-15 09:03:00,805,3103,2,low,0,truck,0,1,12.14283652195541,9774.983400174106
Others-CCCPS98,2016-12-15 09:30:00,867,3103,3,low,0,bike,0,1,12.478887758593988,10819.195686700987
Others-CCCPS98,2016-12-15 09:57:00,938,3103,2,low,0,car,0,1,12.082828581320884,11333.693209278988
Others-CCCPS98,2016-12-15 10:30:00,1014,3103,5,average,0,truck,0,1,13.473841752295705,13662.475536827846
Others-CCCPS98,2016-12-15 11:03:00,1072,3103,6,average,0,car,0,1,13.91356152935366,14915.337959467122
Others-CCCPS98,2016-12-15 11:26:00,1092,3103,6,average,0,car,0,1,13.92033061459162,15201.001031134048
Others-CCCPS98,2016-12-15 12:00:00,1151,3103,9,high,0,bike,0,1,15.095545348180242,17374.97269575546
Others-CCCPS98,2016-12-15 12:26:00,1183,3103,10,high,0,cycle,0,1,15.6734966148826,18541.746495406114
Others-CCCPS98,2016-12-15 13:00:00,1263,3103,9,high,0,car,0,1,15.23847458297979,19246.193398303476
Others-CCCPS98,2016-12-15 13:26:00,1290,3103,9,high,0,truck,0,1,15.352635205518006,19804.899415118227
Others-CCCPS98,2016-12-15 14:00:00,1293,3103,5,average,0,bike,0,1,13.358225776431329,17272.185928925708
Others-CCCPS98,2016-12-15 14:26:00,1278,3103,5,average,0,car,0,1,13.458171319969825,17199.542946921436
Others-CCCPS98,2016-12-15 15:00:00,1266,3103,4,average,0,car,0,1,12.928998081492216,16368.111571169145
Others-CCCPS98,2016-12-15 15:26:00,1255,3103,3,low,0,bike,0,1,12.610208012210435,15825.811055324097
Others-CCCPS98,2016-12-15 16:03:00,1253,3103,2,low,0,car,0,1,12.18944167381877,15273.370417294918
Others-CCCPS98,2016-12-15 16:30:00,1223,3103,2,low,0,car,0,1,12.17928804596183,14895.269280211318
Others-CCCPS98,2016-12-16 07:59:00,629,3103,2,low,0,car,0,0,11.348112069592581,7137.962491773734
Others-CCCPS98,2016-12-16 08:30:00,700,3103,2,low,0,car,0,0,11.372142322187344,7960.499625531141
Others-CCCPS98,2016-12-16 09:03:00,770,3103,3,low,0,cycle,0,1,12.488066638176662,9615.81131139603
Others-CCCPS98,2016-12-16 09:30:00,824,3103,3,low,0,car,0,1,12.56935658279934,10357.149824226657
Others-CCCPS98,2016-12-16 10:03:00,864,3103,5,average,0,truck,0,1,13.423073613010995,11597.5356016415
Others-CCCPS98,2016-12-16 10:29:00,884,3103,3,low,0,bike,0,1,12.484641481046257,11036.423069244891
Others-CCCPS98,2016-12-16 11:03:00,913,3103,6,average,0,truck,0,1,13.964769659178838,12749.83469883028
Others-CCCPS98,2016-12-16 11:30:00,904,3103,6,average,0,bike,0,1,13.751678855887821,12431.51768572259
Others-CCCPS98,2016-12-16 11:56:00,918,3103,5,average,0,bike,0,1,13.231305428219557,12146.338383105553
Others-CCCPS98,2016-12-16 12:30:00,915,3103,9,high,0,car,0,1,15.120692499839269,13835.433637352931
Others-CCCPS98,2016-12-16 12:56:00,911,3103,9,high,0,bike,0,1,15.014316325324709,13678.04217237081
Others-CCCPS98,2016-12-16 13:30:00,936,3103,8,high,0,cycle,0,1,14.539674837524112,13609.135647922569
Others-CCCPS98,2016-12-16 13:56:00,958,3103,6,average,0,car,0,1,13.874977743497281,13292.228678270396
Others-CCCPS98,2016-12-16 14:30:00,984,3103,5,average,0,car,0,1,13.358665766971798,13144.92711470025
Others-CCCPS98,2016-12-16 14:56:00,987,3103,5,average,0,bike,0,1,13.254658772290524,13082.348208250747
Others-CCCPS98,2016-12-16 15:30:00,979,3103,3,low,0,car,0,1,12.621816993393537,12356.758836532274
Others-CCCPS98,2016-12-16 16:03:00,926,3103,2,low,0,car,0,1,12.078767130178106,11184.938362544926
Others-CCCPS98,2016-12-16 16:30:00,900,3103,2,low,0,cycle,0,1,12.006953904888578,10806.25851439972
Others-CCCPS98,2016-12-17 07:59:00,1369,3103,3,low,0,car,1,0,12.963858870467714,17747.5227936703
Others-CCCPS98,2016-12-17 08:26:00,1373,3103,3,average,0,car,1,0,12.650145615114406,17368.64992955208
Others-CCCPS98,2016-12-17 09:00:00,1399,3103,3,low,0,cycle,1,1,13.541133228646277,18944.045386876143
Others-CCCPS98,2016-12-17 09:26:00,1419,3103,2,low,0,car,1,1,13.085803941029583,18568.75579232098
Others-CCCPS98,2016-12-17 09:59:00,1428,3103,4,average,0,car,1,1,13.824006531655435,19740.68132720396
Others-CCCPS98,2016-12-17 10:33:00,1445,3103,5,average,0,car,1,1,14.354872041442535,20742.790099884463
Others-CCCPS98,2016-12-17 11:00:00,1442,3103,6,average,0,car,1,1,14.878968465991676,21455.472527959995
Others-CCCPS98,2016-12-17 11:33:00,1468,3103,9,high,0,car,1,1,16.148036566404627,23705.317679481992
Others-CCCPS98,2016-12-17 12:00:00,1502,3103,10,high,0,car,1,1,16.684655798644,25060.353009563285
Others-CCCPS98,2016-12-17 12:26:00,1536,3103,10,high,0,car,1,1,16.696163243548533,25645.306742090546
Others-CCCPS98,2016-12-17 13:00:00,1585,3103,9,high,0,car,1,1,16.187635715046703,25657.402608349024
Others-CCCPS98,2016-12-17 13:27:00,1632,3103,9,high,0,cycle,1,1,16.14052965087573,26341.344390229195
Others-CCCPS98,2016-12-17 14:00:00,1701,3103,5,average,0,car,1,1,14.441516332488437,24565.019281562832
Others-CCCPS98,2016-12-17 14:30:00,1752,3103,7,high,0,cycle,1,1,15.130920587633828,26509.372869534465
Others-CCCPS98,2016-12-17 15:03:00,1778,3103,3,low,0,car,1,1,13.732420808385818,24416.244197309985
Others-CCCPS98,2016-12-17 15:30:00,1802,3103,3,low,0,bike,1,1,13.635521353204407,24571.209478474342
Others-CCCPS98,2016-12-17 15:57:00,1835,3103,3,low,0,bike,1,1,13.646690343847043,25041.676780959322
Others-CCCPS98,2016-12-17 16:30:00,1834,3103,3,low,0,car,1,1,13.751374247052112,25220.020369093574
Others-CCCPS98,2016-12-18 08:03:00,1314,3103,4,low,1,car,1,0,14.520579248067824,19080.04113196112
Others-CCCPS98,2016-12-18 08:30:00,1308,3103,3,low,1,car,1,0,13.993436735161602,18303.415249591377
Others-CCCPS98,2016-12-18 08:56:00,1309,3103,4,low,1,bike,1,0,14.413864619291367,18867.7487866524
Others-CCCPS98,2016-12-18 09:30:00,1310,3103,4,low,1,truck,1,1,15.254381933288998,19983.240332608588
Others-CCCPS98,2016-12-18 09:56:00,1317,3103,4,low,1,truck,1,1,15.256751113122284,20093.14121598205
Others-CCCPS98,2016-12-18 10:30:00,1343,3103,7,average,1,car,1,1,16.42079685606827,22053.130177699688
Others-CCCPS98,2016-12-18 11:03:00,1375,3103,9,average,1,car,1,1,17.481850967118678,24037.545079788182
Others-CCCPS98,2016-12-18 11:30:00,1378,3103,9,average,1,car,1,1,17.482866329904372,24091.389802608224
Others-CCCPS98,2016-12-18 12:03:00,1395,3103,13,high,1,bike,1,1,19.16897777182811,26740.723991700215
Others-CCCPS98,2016-12-18 12:30:00,1456,3103,14,high,1,car,1,1,19.819757626605693,28857.56710433789
Others-CCCPS98,2016-12-18 12:56:00,1522,3103,14,high,1,bike,1,1,19.737073250423997,30039.825487145325
Others-CCCPS98,2016-12-18 13:30:00,1586,3103,13,high,1,car,1,1,19.338644893317607,30671.090800801725
Others-CCCPS98,2016-12-18 14:03:00,1642,3103,7,average,1,car,1,1,16.52199468037579,27129.11526517705
Others-CCCPS98,2016-12-18 14:30:00,1684,3103,6,average,1,bike,1,1,15.906075614573707,26785.831334942122
Others-CCCPS98,2016-12-18 14:56:00,1690,3103,10,high,1,truck,1,1,17.903531132017466,30256.96761310952
Others-CCCPS98,2016-12-18 15:30:00,1661,3103,5,average,1,bike,1,1,15.373179379215218,25534.850948876476
Others-CCCPS98,2016-12-18 16:03:00,1638,3103,4,low,1,car,1,1,15.260372573724595,24996.490275760887
Others-CCCPS98,2016-12-18 16:30:00,1594,3103,3,low,1,car,1,1,14.720368798866247,23464.267865392798
Others-CCCPS98,2016-12-19 08:03:00,1315,3103,2,low,0,truck,0,0,11.685314050721615,15366.187976698924
Others-CCCPS98,2016-12-19 08:30:00,1374,3103,3,low,0,bike,0,0,12.020349924574504,16515.96079636537
Others-CCCPS98,2016-12-19 09:03:00,1447,3103,3,low,0,car,0,1,12.780213587961828,18492.969061780765
Others-CCCPS98,2016-12-19 09:30:00,1498,3103,4,average,0,bike,0,1,12.902497112785596,19327.940674952824
Others-CCCPS98,2016-12-19 09:56:00,1544,3103,3,low,0,car,0,1,12.813043651365938,19783.33939770901
Others-CCCPS98,2016-12-19 10:30:00,1604,3103,5,average,0,bike,0,1,13.463485051881625,21595.430023218127
Others-CCCPS98,2016-12-19 11:03:00,1643,3103,6,average,0,car,0,1,14.106818912897449,23177.50347389051
Others-CCCPS98,2016-12-19 11:30:00,1669,3103,6,average,0,bike,0,1,14.010596366239835,23383.685335254282
Others-CCCPS98,2016-12-19 12:03:00,1734,3103,10,high,0,car,0,1,15.922998327668608,27610.479100177366
Others-CCCPS98,2016-12-19 12:30:00,1778,3103,10,high,0,car,0,1,15.937890315192124,28337.568980411597
Others-CCCPS98,2016-12-19 13:03:00,1826,3103,9,high,0,car,0,1,15.429024332428398,28173.398431014255
Others-CCCPS98,2016-12-19 13:30:00,1836,3103,9,high,0,car,0,1,15.43240887504738,28333.90269458699
Others-CCCPS98,2016-12-19 14:03:00,1844,3103,5,average,0,car,0,1,13.649736432204126,25170.113980984406
Others-CCCPS98,2016-12-19 14:30:00,1840,3103,5,average,0,car,0,1,13.648382615156534,25113.02401188802
Others-CCCPS98,2016-12-19 15:03:00,1820,3103,4,low,0,car,0,1,13.431568814984638,24445.45524327204
Others-CCCPS98,2016-12-19 15:29:00,1781,3103,3,low,0,car,0,1,12.893257311435779,22962.891271667122
Others-CCCPS98,2016-12-19 16:03:00,1718,3103,3,low,0,car,0,1,12.871934692936202,22113.983802464394
Others-CCCPS98,2016-12-19 16:30:00,1671,3103,3,low,0,car,0,1,12.856027342626994,21482.421689529707
Shopping,2016-10-04 07:59:00,614,1920,2,low,0,cycle,0,0,11.408063671694762,7004.551094420584
Shopping,2016-10-04 08:25:00,761,1920,2,low,0,car,0,0,11.55148482861059,8790.679954572659
Shopping,2016-10-04 08:59:00,958,1920,2,low,0,car,0,0,11.65924214330326,11169.553973284523
Shopping,2016-10-04 09:32:00,1121,1920,3,low,0,cycle,0,1,12.840634266517608,14394.351012766238
Shopping,2016-10-04 09:59:00,1254,1920,3,low,0,truck,0,1,13.081419900668436,16404.100555438217
Shopping,2016-10-04 10:26:00,1324,1920,4,low,0,car,0,1,13.539798731696134,17926.693520765682
Shopping,2016-10-04 10:59:00,1387,1920,5,average,0,car,0,1,13.784303907673918,19118.829519943723
Shopping,2016-10-04 11:25:00,1428,1920,6,average,0,truck,0,1,14.436864701726478,20615.84279406541
Shopping,2016-10-04 11:59:00,1447,1920,6,average,0,car,0,1,14.342235181717179,20753.214307944756
Shopping,2016-10-04 12:29:00,1460,1920,10,high,0,cycle,0,1,16.07171273296226,23464.700590124903
Shopping,2016-10-04 13:02:00,1448,1920,9,high,0,car,0,1,15.603050462765921,22593.217070085055
Shopping,2016-10-04 13:29:00,1432,1920,9,high,0,cycle,0,1,15.531285185163494,22240.80038515412
Shopping,2016-10-04 14:02:00,1430,1920,5,average,0,car,0,1,13.807824539814957,19745.18909193539
Shopping,2016-10-04 14:29:00,1429,1920,4,average,0,car,0,1,13.282165761034982,18980.214872518987
Shopping,2016-10-04 14:57:00,1381,1920,5,average,0,car,0,1,13.781021959003075,19031.591325383248
Shopping,2016-10-04 15:30:00,1300,1920,3,low,0,car,0,1,13.001559149677927,16902.026894581304
Shopping,2016-10-04 16:04:00,1218,1920,3,low,0,car,0,1,12.956705851176412,15781.26772673287
Shopping,2016-10-04 16:31:00,1075,1920,2,low,0,truck,0,1,12.45839664465346,13392.77639300247
Shopping,2016-10-05 07:57:00,602,1920,2,low,0,car,0,0,11.464513188833257,6901.636939677621
Shopping,2016-10-05 08:30:00,779,1920,2,low,0,bike,0,0,11.45630831715615,8924.46417906464
Shopping,2016-10-05 09:04:00,975,1920,4,average,0,car,0,1,13.033831644941216,12707.985853817685
Shopping,2016-10-05 09:30:00,1138,1920,3,low,0,car,0,1,12.912946535565176,14694.93315747317
Shopping,2016-10-05 10:04:00,1306,1920,4,low,0,truck,0,1,13.634975243150574,17807.27766755465
Shopping,2016-10-05 10:30:00,1379,1920,5,average,0,car,0,1,13.779927976112793,19002.52067905954
Shopping,2016-10-05 11:04:00,1410,1920,7,average,0,bike,0,1,14.742085928114847,20786.341158641935
Shopping,2016-10-05 11:30:00,1430,1920,6,average,0,car,0,1,14.33293632714979,20496.0989478242
Shopping,2016-10-05 12:04:00,1446,1920,9,high,0,car,0,1,15.601956479875641,22560.429069900176
Shopping,2016-10-05 12:30:00,1437,1920,7,average,0,car,0,1,14.861877054600608,21356.517327461075
Shopping,2016-10-05 12:57:00,1418,1920,9,high,0,bike,0,1,15.48161836194474,21952.93483723764
Shopping,2016-10-05 13:30:00,1427,1920,6,average,0,car,0,1,14.33129535281437,20450.758468466105
Shopping,2016-10-05 13:57:00,1422,1920,6,average,0,car,0,1,14.328560395588667,20375.212882527085
Shopping,2016-10-05 14:30:00,1409,1920,4,average,0,car,0,1,13.271225932132173,18699.157338374232
Shopping,2016-10-05 14:57:00,1378,1920,5,average,0,bike,0,1,13.674358627200686,18843.266188282545
Shopping,2016-10-05 15:30:00,1303,1920,2,low,0,car,0,1,12.478088336678518,16258.949102692108
Shopping,2016-10-05 16:04:00,1203,1920,2,low,0,car,0,1,12.423389192164471,14945.337198173858
Shopping,2016-10-05 16:30:00,1049,1920,2,low,0,car,0,1,12.339152509612841,12943.77098258387
Shopping,2016-10-06 07:57:00,615,1920,2,low,0,car,0,0,11.471624077620085,7055.0488077363525
Shopping,2016-10-06 08:30:00,772,1920,3,average,0,car,0,0,11.767546449441069,9084.545858968506
Shopping,2016-10-06 08:57:00,937,1920,2,low,0,car,0,0,11.647755322955309,10913.946737609125
Shopping,2016-10-06 09:30:00,1119,1920,2,low,0,car,0,1,12.377441910772673,13850.35749815462
Shopping,2016-10-06 10:03:00,1230,1920,4,low,0,truck,0,1,13.593403893319898,16719.886788783475
Shopping,2016-10-06 10:30:00,1285,1920,5,average,0,truck,0,1,13.833533137736557,17776.090081991475
Shopping,2016-10-06 10:57:00,1335,1920,5,average,0,bike,0,1,13.650837995059646,18223.868723404627
Shopping,2016-10-06 11:30:00,1366,1920,6,average,0,car,0,1,14.297928874660801,19530.970842786654
Shopping,2016-10-06 12:04:00,1394,1920,10,high,0,car,0,1,16.09862471206317,22441.48284861606
Shopping,2016-10-06 12:30:00,1408,1920,10,high,0,bike,0,1,16.00126023482817,22529.774410638063
Shopping,2016-10-06 12:57:00,1422,1920,9,high,0,car,0,1,15.588828685192269,22167.314390343407
Shopping,2016-10-06 13:30:00,1419,1920,9,high,0,car,0,1,15.587187710856849,22118.21936170587
Shopping,2016-10-06 13:57:00,1421,1920,7,average,0,car,0,1,14.853125191478362,21106.290897090752
Shopping,2016-10-06 14:30:00,1388,1920,4,average,0,car,0,1,13.259739111784224,18404.517887156504
Shopping,2016-10-06 15:04:00,1346,1920,3,low,0,car,0,1,13.02672075615439,17533.96613778381
Shopping,2016-10-06 15:31:00,1269,1920,3,low,0,car,0,1,12.984602414878577,16477.460464480915
Shopping,2016-10-06 16:04:00,1170,1920,3,low,0,cycle,0,1,12.86743684732949,15054.901111375502
Shopping,2016-10-06 16:30:00,1028,1920,2,low,0,cycle,0,1,12.26465227478471,12608.062538478682
Shopping,2016-10-07 08:03:00,587,1920,2,low,0,car,0,0,11.45630831715615,6724.85298217066
Shopping,2016-10-07 08:30:00,738,1920,2,low,0,truck,0,0,11.643926382839325,8593.217670535421
Shopping,2016-10-07 09:04:00,900,1920,3,low,0,car,0,1,12.782762571621749,11504.486314459575
Shopping,2016-10-07 09:30:00,1013,1920,3,average,0,car,0,1,12.529505532521718,12692.3891044445
Shopping,2016-10-07 09:57:00,1125,1920,3,low,0,car,0,1,12.90583564677835,14519.065102625644
Shopping,2016-10-07 10:30:00,1186,1920,5,average,0,car,0,1,13.674358627200686,16217.789331860013
Shopping,2016-10-07 10:57:00,1229,1920,5,average,0,cycle,0,1,13.634865844861546,16757.25012333484
Shopping,2016-10-07 11:30:00,1250,1920,6,average,0,car,0,1,14.234477867024511,17793.09733378064
Shopping,2016-10-07 12:03:00,1256,1920,10,high,0,car,0,1,16.02313989263379,20125.06370514804
Shopping,2016-10-07 12:30:00,1262,1920,10,high,0,truck,0,1,16.131444198771597,20357.882578849756
Shopping,2016-10-07 13:04:00,1267,1920,9,high,0,truck,0,1,15.609067368662469,19776.688356095347
Shopping,2016-10-07 13:30:00,1256,1920,6,average,0,car,0,1,14.237759815695352,17882.62632851336
Shopping,2016-10-07 14:03:00,1245,1920,5,average,0,car,0,1,13.706631122463973,17064.755747467647
Shopping,2016-10-07 14:30:00,1205,1920,5,average,0,car,0,1,13.684751464658355,16490.125514913318
Shopping,2016-10-07 15:04:00,1180,1920,2,low,0,truck,0,1,12.515830746393206,14768.680280743984
Shopping,2016-10-07 15:30:00,1130,1920,3,low,0,bike,0,1,12.803548246537083,14468.009518586905
Shopping,2016-10-07 15:57:00,1051,1920,3,low,0,bike,0,1,12.760335922370988,13411.113054411908
Shopping,2016-10-07 16:30:00,906,1920,2,low,0,car,0,1,12.260932732957757,11108.405056059728
Shopping,2016-10-08 07:57:00,304,1920,2,average,0,car,1,0,11.826621525516236,3595.292943756936
Shopping,2016-10-08 08:30:00,337,1920,1,low,0,bike,1,0,11.52960517080497,3885.476942561275
Shopping,2016-10-08 08:57:00,397,1920,2,low,0,bike,1,0,12.087536444848233,4798.751968604748
Shopping,2016-10-08 09:30:00,455,1920,3,low,0,bike,1,1,13.274507880803014,6039.901085765371
Shopping,2016-10-08 10:04:00,532,1920,3,low,0,cycle,1,1,13.358635165065618,7106.793907814908
Shopping,2016-10-08 10:30:00,584,1920,4,average,0,cycle,1,1,13.597123435146854,7940.7200861257625
Shopping,2016-10-08 10:57:00,626,1920,4,average,0,bike,1,1,13.578088132855967,8499.883171167836
Shopping,2016-10-08 11:30:00,701,1920,8,high,0,bike,1,1,15.404492568179936,10798.549290294135
